9.83,0.11,-0.23,-0.00,-0.01,-0.00,
9.78,0.09,-0.21,-0.00,-0.00,0.00,
9.75,0.09,-0.22,-0.00,0.01,-0.01,
9.78,0.09,-0.27,-0.00,-0.01,0.01,
9.81,0.09,-0.24,-0.00,0.00,0.00,
9.73,-0.13,0.25,-0.00,-0.05,0.04,
